District,Year,Season,Crop,Area,Production,Rainfall_mm,Temp_Max_C,Temp_Min_C
KADAPA,2012,Rabi,Tomato,2039,48814.0,92.6,33.27105263157895,20.288815789473684
KADAPA,2012,Rabi,Turmeric,31,120.0,92.6,33.27105263157895,20.288815789473684
KADAPA,2012,Rabi,Urad,5093,4272.0,92.6,33.27105263157895,20.288815789473684
KADAPA,2012,Rabi,Wheat,2,2.0,92.6,33.27105263157895,20.288815789473684
KADAPA,2013,Kharif,Arhar/Tur,8085,2442.0,603.5,32.086928104575165,24.987581699346403
KADAPA,2013,Kharif,Bajra,2833,5476.0,603.5,32.086928104575165,24.987581699346403
KADAPA,2013,Kharif,Brinjal,436,10788.0,603.5,32.086928104575165,24.987581699346403
KADAPA,2013,Kharif,Cashewnut,6,2.0,603.5,32.086928104575165,24.987581699346403
KADAPA,2013,Kharif,Castor seed,1093,514.0,603.5,32.086928104575165,24.987581699346403
KADAPA,2013,Kharif,Cotton(lint),34119,50175.0,603.5,32.086928104575165,24.987581699346403
KADAPA,2013,Kharif,Cowpea(Lobia),1157,590.0,603.5,32.086928104575165,24.987581699346403
KADAPA,2013,Kharif,Dry chillies,679,2463.0,603.5,32.086928104575165,24.987581699346403
KADAPA,2013,Kharif,Grapes,1,18.0,603.5,32.086928104575165,24.987581699346403
KADAPA,2013,Kharif,Groundnut,42251,43307.0,603.5,32.086928104575165,24.987581699346403
KADAPA,2013,Kharif,Horse-gram,880,514.0,603.5,32.086928104575165,24.987581699346403
KADAPA,2013,Kharif,Jowar,5503,11529.0,603.5,32.086928104575165,24.987581699346403
KADAPA,2013,Kharif,Lemon,1725,8839.0,603.5,32.086928104575165,24.987581699346403
KADAPA,2013,Kharif,Linseed,466,225.0,603.5,32.086928104575165,24.987581699346403
KADAPA,2013,Kharif,Maize,1125,4537.0,603.5,32.086928104575165,24.987581699346403
KADAPA,2013,Kharif,Mango,20675,159714.0,603.5,32.086928104575165,24.987581699346403
KADAPA,2013,Kharif,Moong(Green Gram),250,278.0,603.5,32.086928104575165,24.987581699346403
KADAPA,2013,Kharif,Onion,2497,24361.0,603.5,32.086928104575165,24.987581699346403
KADAPA,2013,Kharif,Other Kharif pulses,28,8.0,603.5,32.086928104575165,24.987581699346403
KADAPA,2013,Kharif,other oilseeds,1701,977.0,603.5,32.086928104575165,24.987581699346403
KADAPA,2013,Kharif,Papaya,1876,131607.0,603.5,32.086928104575165,24.987581699346403
KADAPA,2013,Kharif,Pome Granet,55,794.0,603.5,32.086928104575165,24.987581699346403
KADAPA,2013,Kharif,Ragi,21,29.0,603.5,32.086928104575165,24.987581699346403
KADAPA,2013,Kharif,Rice,51753,148842.0,603.5,32.086928104575165,24.987581699346403
KADAPA,2013,Kharif,Sapota,434,4083.0,603.5,32.086928104575165,24.987581699346403
KADAPA,2013,Kharif,Sesamum,15,7.0,603.5,32.086928104575165,24.987581699346403
KADAPA,2013,Kharif,Small millets,433,397.0,603.5,32.086928104575165,24.987581699346403
KADAPA,2013,Kharif,Soyabean,65,105.0,603.5,32.086928104575165,24.987581699346403
KADAPA,2013,Kharif,Sugarcane,550,35420.0,603.5,32.086928104575165,24.987581699346403
KADAPA,2013,Kharif,Sunflower,1139,714.0,603.5,32.086928104575165,24.987581699346403
KADAPA,2013,Kharif,Sweet potato,21,184.0,603.5,32.086928104575165,24.987581699346403
KADAPA,2013,Kharif,Tobacco,11,20.0,603.5,32.086928104575165,24.987581699346403
KADAPA,2013,Kharif,Tomato,2638,132441.0,603.5,32.086928104575165,24.987581699346403
KADAPA,2013,Kharif,Turmeric,4044,39304.0,603.5,32.086928104575165,24.987581699346403
KADAPA,2013,Kharif,Urad,70,65.0,603.5,32.086928104575165,24.987581699346403
KADAPA,2013,Rabi,Arhar/Tur,31,9.0,54.1,32.741721854304636,20.563576158940396
KADAPA,2013,Rabi,Bajra,1354,2617.0,54.1,32.741721854304636,20.563576158940396
KADAPA,2013,Rabi,Brinjal,495,12247.0,54.1,32.741721854304636,20.563576158940396
KADAPA,2013,Rabi,Castor seed,24,11.0,54.1,32.741721854304636,20.563576158940396
KADAPA,2013,Rabi,Coriander,4209,2290.0,54.1,32.741721854304636,20.563576158940396
KADAPA,2013,Rabi,Cotton(lint),1803,2651.0,54.1,32.741721854304636,20.563576158940396
KADAPA,2013,Rabi,Cowpea(Lobia),881,397.0,54.1,32.741721854304636,20.563576158940396
KADAPA,2013,Rabi,Dry chillies,78,155.0,54.1,32.741721854304636,20.563576158940396
KADAPA,2013,Rabi,Gram,97046,131594.0,54.1,32.741721854304636,20.563576158940396
KADAPA,2013,Rabi,Groundnut,17263,37374.0,54.1,32.741721854304636,20.563576158940396
KADAPA,2013,Rabi,Horse-gram,2690,1781.0,54.1,32.741721854304636,20.563576158940396
KADAPA,2013,Rabi,Jowar,6578,8446.0,54.1,32.741721854304636,20.563576158940396
KADAPA,2013,Rabi,Maize,4364,32529.0,54.1,32.741721854304636,20.563576158940396
KADAPA,2013,Rabi,Moong(Green Gram),1070,669.0,54.1,32.741721854304636,20.563576158940396
KADAPA,2013,Rabi,Onion,926,9674.0,54.1,32.741721854304636,20.563576158940396
KADAPA,2013,Rabi,Other Kharif pulses,92,112.0,54.1,32.741721854304636,20.563576158940396
KADAPA,2013,Rabi,Ragi,110,196.0,54.1,32.741721854304636,20.563576158940396
KADAPA,2013,Rabi,Rice,10959,29447.0,54.1,32.741721854304636,20.563576158940396
KADAPA,2013,Rabi,Sesamum,9201,3322.0,54.1,32.741721854304636,20.563576158940396
KADAPA,2013,Rabi,Small millets,161,147.0,54.1,32.741721854304636,20.563576158940396
KADAPA,2013,Rabi,Sunflower,26486,21268.0,54.1,32.741721854304636,20.563576158940396
KADAPA,2013,Rabi,Sweet potato,67,588.0,54.1,32.741721854304636,20.563576158940396
KADAPA,2013,Rabi,Tobacco,23,42.0,54.1,32.741721854304636,20.563576158940396
KADAPA,2013,Rabi,Tomato,2803,68522.0,54.1,32.741721854304636,20.563576158940396
KADAPA,2013,Rabi,Turmeric,8,78.0,54.1,32.741721854304636,20.563576158940396
KADAPA,2013,Rabi,Urad,2286,1797.0,54.1,32.741721854304636,20.563576158940396
KADAPA,2013,Rabi,Wheat,12,8.0,54.1,32.741721854304636,20.563576158940396
KADAPA,2014,Kharif,Arhar/Tur,2367,360.0,315.2,34.36274509803921,25.84640522875817
KADAPA,2014,Kharif,Bajra,1173,3010.0,315.2,34.36274509803921,25.84640522875817
KADAPA,2014,Kharif,Brinjal,511,12129.0,315.2,34.36274509803921,25.84640522875817
KADAPA,2014,Kharif,Cashewnut,6,2.0,315.2,34.36274509803921,25.84640522875817
KADAPA,2014,Kharif,Castor seed,686,392.0,315.2,34.36274509803921,25.84640522875817
KADAPA,2014,Kharif,Cotton(lint),34346,57550.0,315.2,34.36274509803921,25.84640522875817
KADAPA,2014,Kharif,Cowpea(Lobia),1183,256.0,315.2,34.36274509803921,25.84640522875817
KADAPA,2014,Kharif,Dry chillies,830,4150.0,315.2,34.36274509803921,25.84640522875817
KADAPA,2014,Kharif,Grapes,1,23.0,315.2,34.36274509803921,25.84640522875817
KADAPA,2014,Kharif,Groundnut,15754,6963.0,315.2,34.36274509803921,25.84640522875817
KADAPA,2014,Kharif,Horse-gram,1759,790.0,315.2,34.36274509803921,25.84640522875817
KADAPA,2014,Kharif,Jowar,5677,7272.0,315.2,34.36274509803921,25.84640522875817
KADAPA,2014,Kharif,Lemon,1926,16750.0,315.2,34.36274509803921,25.84640522875817
KADAPA,2014,Kharif,Linseed,361,174.0,315.2,34.36274509803921,25.84640522875817
KADAPA,2014,Kharif,Maize,408,1336.0,315.2,34.36274509803921,25.84640522875817
KADAPA,2014,Kharif,Mango,21244,77817.0,315.2,34.36274509803921,25.84640522875817
KADAPA,2014,Kharif,Moong(Green Gram),491,605.0,315.2,34.36274509803921,25.84640522875817
KADAPA,2014,Kharif,Onion,2983,37144.0,315.2,34.36274509803921,25.84640522875817
KADAPA,2014,Kharif,Other Kharif pulses,2,,315.2,34.36274509803921,25.84640522875817
KADAPA,2014,Kharif,other oilseeds,76,136.0,315.2,34.36274509803921,25.84640522875817
KADAPA,2014,Kharif,Papaya,789,84511.0,315.2,34.36274509803921,25.84640522875817
KADAPA,2014,Kharif,Pome Granet,89,922.0,315.2,34.36274509803921,25.84640522875817
KADAPA,2014,Kharif,Ragi,11,10.0,315.2,34.36274509803921,25.84640522875817
KADAPA,2014,Kharif,Rice,42124,155648.0,315.2,34.36274509803921,25.84640522875817
KADAPA,2014,Kharif,Sapota,434,3631.0,315.2,34.36274509803921,25.84640522875817
KADAPA,2014,Kharif,Sesamum,542,148.0,315.2,34.36274509803921,25.84640522875817
KADAPA,2014,Kharif,Small millets,226,198.0,315.2,34.36274509803921,25.84640522875817
KADAPA,2014,Kharif,Sugarcane,373,30621.0,315.2,34.36274509803921,25.84640522875817
KADAPA,2014,Kharif,Sunflower,1064,549.0,315.2,34.36274509803921,25.84640522875817
KADAPA,2014,Kharif,Tobacco,20,60.0,315.2,34.36274509803921,25.84640522875817
KADAPA,2014,Kharif,Tomato,2881,75102.0,315.2,34.36274509803921,25.84640522875817
KADAPA,2014,Kharif,Turmeric,3285,26694.0,315.2,34.36274509803921,25.84640522875817
KADAPA,2014,Kharif,Urad,504,668.0,315.2,34.36274509803921,25.84640522875817
KADAPA,2014,Rabi,Arhar/Tur,24,4.0,160.9,32.10662251655629,20.565562913907286
KADAPA,2014,Rabi,Bajra,1945,4991.0,160.9,32.10662251655629,20.565562913907286
KADAPA,2014,Rabi,Brinjal,358,8497.0,160.9,32.10662251655629,20.565562913907286
KADAPA,2014,Rabi,Castor seed,25,14.0,160.9,32.10662251655629,20.565562913907286
KADAPA,2014,Rabi,Coriander,19126,11724.0,160.9,32.10662251655629,20.565562913907286
KADAPA,2014,Rabi,Cotton(lint),1246,2088.0,160.9,32.10662251655629,20.565562913907286
KADAPA,2014,Rabi,Cowpea(Lobia),831,212.0,160.9,32.10662251655629,20.565562913907286
KADAPA,2014,Rabi,Dry chillies,5,16.0,160.9,32.10662251655629,20.565562913907286
KADAPA,2014,Rabi,Gram,68169,43083.0,160.9,32.10662251655629,20.565562913907286
KADAPA,2014,Rabi,Groundnut,11588,15435.0,160.9,32.10662251655629,20.565562913907286
KADAPA,2014,Rabi,Horse-gram,2960,1400.0,160.9,32.10662251655629,20.565562913907286
KADAPA,2014,Rabi,Jowar,9591,15183.0,160.9,32.10662251655629,20.565562913907286
KADAPA,2014,Rabi,Maize,2945,19243.0,160.9,32.10662251655629,20.565562913907286
KADAPA,2014,Rabi,Moong(Green Gram),4935,4047.0,160.9,32.10662251655629,20.565562913907286
KADAPA,2014,Rabi,Onion,381,6556.0,160.9,32.10662251655629,20.565562913907286
KADAPA,2014,Rabi,Other  Rabi pulses,4,5.0,160.9,32.10662251655629,20.565562913907286
KADAPA,2014,Rabi,Papaya,729,78084.0,160.9,32.10662251655629,20.565562913907286
KADAPA,2014,Rabi,Potato,3,52.0,160.9,32.10662251655629,20.565562913907286
KADAPA,2014,Rabi,Ragi,78,119.0,160.9,32.10662251655629,20.565562913907286
KADAPA,2014,Rabi,Rice,3761,10189.0,160.9,32.10662251655629,20.565562913907286
KADAPA,2014,Rabi,Safflower,300,93.0,160.9,32.10662251655629,20.565562913907286
KADAPA,2014,Rabi,Sesamum,15049,10775.0,160.9,32.10662251655629,20.565562913907286
KADAPA,2014,Rabi,Small millets,197,173.0,160.9,32.10662251655629,20.565562913907286
KADAPA,2014,Rabi,Soyabean,12,,160.9,32.10662251655629,20.565562913907286
KADAPA,2014,Rabi,Sunflower,14902,10536.0,160.9,32.10662251655629,20.565562913907286
KADAPA,2014,Rabi,Sweet potato,51,523.0,160.9,32.10662251655629,20.565562913907286
KADAPA,2014,Rabi,Tobacco,6,18.0,160.9,32.10662251655629,20.565562913907286
KADAPA,2014,Rabi,Tomato,2027,64448.0,160.9,32.10662251655629,20.565562913907286
KADAPA,2014,Rabi,Urad,5874,3994.0,160.9,32.10662251655629,20.565562913907286
KADAPA,2014,Rabi,Wheat,274,195.0,160.9,32.10662251655629,20.565562913907286
KRISHNA,1997,Kharif,Arhar/Tur,10700,3400.0,643.3,33.311764705882354,25.840522875816994
KRISHNA,1997,Kharif,Cotton(lint),26400,63300.0,643.3,33.311764705882354,25.840522875816994
KRISHNA,1997,Kharif,Dry chillies,5100,14500.0,643.3,33.311764705882354,25.840522875816994
KRISHNA,1997,Kharif,Groundnut,4300,4800.0,643.3,33.311764705882354,25.840522875816994
KRISHNA,1997,Kharif,Jowar,500,300.0,643.3,33.311764705882354,25.840522875816994
KRISHNA,1997,Kharif,Maize,5900,10500.0,643.3,33.311764705882354,25.840522875816994
KRISHNA,1997,Kharif,Mesta,100,800.0,643.3,33.311764705882354,25.840522875816994
KRISHNA,1997,Kharif,Moong(Green Gram),26700,10200.0,643.3,33.311764705882354,25.840522875816994
KRISHNA,1997,Kharif,Rice,257900,699400.0,643.3,33.311764705882354,25.840522875816994
KRISHNA,1997,Kharif,Sesamum,300,100.0,643.3,33.311764705882354,25.840522875816994
KRISHNA,1997,Kharif,Sugarcane,15400,1634000.0,643.3,33.311764705882354,25.840522875816994
KRISHNA,1997,Kharif,Sunflower,2200,1100.0,643.3,33.311764705882354,25.840522875816994
KRISHNA,1997,Kharif,Tobacco,7700,6900.0,643.3,33.311764705882354,25.840522875816994
KRISHNA,1997,Kharif,Urad,5200,900.0,643.3,33.311764705882354,25.840522875816994
KRISHNA,1997,Rabi,Dry chillies,1800,3000.0,122.0,30.882781456953644,21.071523178807947
KRISHNA,1997,Rabi,Groundnut,11200,19900.0,122.0,30.882781456953644,21.071523178807947
KRISHNA,1997,Rabi,Horse-gram,800,400.0,122.0,30.882781456953644,21.071523178807947
KRISHNA,1997,Rabi,Jowar,2200,2000.0,122.0,30.882781456953644,21.071523178807947
KRISHNA,1997,Rabi,Maize,2200,8200.0,122.0,30.882781456953644,21.071523178807947
KRISHNA,1997,Rabi,Moong(Green Gram),2500,1600.0,122.0,30.882781456953644,21.071523178807947
KRISHNA,1997,Rabi,Rice,116300,393500.0,122.0,30.882781456953644,21.071523178807947
KRISHNA,1997,Rabi,Sesamum,2400,300.0,122.0,30.882781456953644,21.071523178807947
KRISHNA,1997,Rabi,Urad,90600,55900.0,122.0,30.882781456953644,21.071523178807947
KRISHNA,1998,Kharif,Arhar/Tur,8800,5000.0,1006.0,31.964052287581698,25.583660130718954
KRISHNA,1998,Kharif,Cotton(lint),41300,32500.0,1006.0,31.964052287581698,25.583660130718954
KRISHNA,1998,Kharif,Dry chillies,9500,34600.0,1006.0,31.964052287581698,25.583660130718954
KRISHNA,1998,Kharif,Groundnut,4000,3300.0,1006.0,31.964052287581698,25.583660130718954
KRISHNA,1998,Kharif,Maize,3000,6200.0,1006.0,31.964052287581698,25.583660130718954
KRISHNA,1998,Kharif,Moong(Green Gram),25000,15600.0,1006.0,31.964052287581698,25.583660130718954
KRISHNA,1998,Kharif,Rice,280800,759900.0,1006.0,31.964052287581698,25.583660130718954
KRISHNA,1998,Kharif,Sesamum,400,100.0,1006.0,31.964052287581698,25.583660130718954
KRISHNA,1998,Kharif,Sunflower,1200,900.0,1006.0,31.964052287581698,25.583660130718954
KRISHNA,1998,Kharif,Urad,2700,2100.0,1006.0,31.964052287581698,25.583660130718954
KRISHNA,1998,Rabi,Arhar/Tur,100,100.0,77.8,30.750331125827817,21.041059602649007
KRISHNA,1998,Rabi,Dry chillies,2700,5700.0,77.8,30.750331125827817,21.041059602649007
KRISHNA,1998,Rabi,Gram,100,100.0,77.8,30.750331125827817,21.041059602649007
KRISHNA,1998,Rabi,Groundnut,9100,15100.0,77.8,30.750331125827817,21.041059602649007
KRISHNA,1998,Rabi,Horse-gram,1200,300.0,77.8,30.750331125827817,21.041059602649007
KRISHNA,1998,Rabi,Jowar,100,100.0,77.8,30.750331125827817,21.041059602649007
KRISHNA,1998,Rabi,Maize,1700,8600.0,77.8,30.750331125827817,21.041059602649007
KRISHNA,1998,Rabi,Moong(Green Gram),2900,2100.0,77.8,30.750331125827817,21.041059602649007
KRISHNA,1998,Rabi,Rice,134500,491200.0,77.8,30.750331125827817,21.041059602649007
KRISHNA,1998,Rabi,Sesamum,1700,400.0,77.8,30.750331125827817,21.041059602649007
KRISHNA,1998,Rabi,Urad,80300,61100.0,77.8,30.750331125827817,21.041059602649007
KRISHNA,1999,Kharif,Cotton(lint),31696,52392.0,627.7,31.524183006535946,25.044444444444444
KRISHNA,1999,Kharif,Groundnut,3674,3810.0,627.7,31.524183006535946,25.044444444444444
KRISHNA,1999,Kharif,Maize,5147,14623.0,627.7,31.524183006535946,25.044444444444444
KRISHNA,1999,Kharif,Masoor,10307,7978.0,627.7,31.524183006535946,25.044444444444444
KRISHNA,1999,Kharif,Moong(Green Gram),24856,17648.0,627.7,31.524183006535946,25.044444444444444
KRISHNA,1999,Kharif,Rice,278415,834490.0,627.7,31.524183006535946,25.044444444444444
KRISHNA,1999,Kharif,Sesamum,2644,637.0,627.7,31.524183006535946,25.044444444444444
KRISHNA,1999,Kharif,Urad,2957,1804.0,627.7,31.524183006535946,25.044444444444444
KRISHNA,1999,Rabi,Gram,34,38.0,4.8,31.307284768211918,19.698013245033113
KRISHNA,1999,Rabi,Groundnut,6809,13223.0,4.8,31.307284768211918,19.698013245033113
KRISHNA,1999,Rabi,Horse-gram,586,213.0,4.8,31.307284768211918,19.698013245033113
KRISHNA,1999,Rabi,Jowar,93,24.0,4.8,31.307284768211918,19.698013245033113
KRISHNA,1999,Rabi,Maize,2301,11139.0,4.8,31.307284768211918,19.698013245033113
KRISHNA,1999,Rabi,Moong(Green Gram),2381,979.0,4.8,31.307284768211918,19.698013245033113
KRISHNA,1999,Rabi,Ragi,1,2.0,4.8,31.307284768211918,19.698013245033113
KRISHNA,1999,Rabi,Rapeseed &Mustard,13,2.0,4.8,31.307284768211918,19.698013245033113
KRISHNA,1999,Rabi,Rice,127888,457596.0,4.8,31.307284768211918,19.698013245033113
KRISHNA,1999,Rabi,Safflower,12,3.0,4.8,31.307284768211918,19.698013245033113
KRISHNA,1999,Rabi,Sesamum,320,74.0,4.8,31.307284768211918,19.698013245033113
KRISHNA,1999,Rabi,Urad,82454,73054.0,4.8,31.307284768211918,19.698013245033113
KRISHNA,2000,Kharif,Arhar/Tur,9762,6316.0,1116.6,30.651633986928104,24.407843137254904
KRISHNA,2000,Kharif,Bajra,1,1.0,1116.6,30.651633986928104,24.407843137254904
KRISHNA,2000,Kharif,Castor seed,14,4.0,1116.6,30.651633986928104,24.407843137254904
KRISHNA,2000,Kharif,Cotton(lint),29437,64069.0,1116.6,30.651633986928104,24.407843137254904
KRISHNA,2000,Kharif,Dry chillies,8952,30016.0,1116.6,30.651633986928104,24.407843137254904
KRISHNA,2000,Kharif,Groundnut,2979,2333.0,1116.6,30.651633986928104,24.407843137254904
KRISHNA,2000,Kharif,Jowar,2,1.0,1116.6,30.651633986928104,24.407843137254904
KRISHNA,2000,Kharif,Maize,7375,19205.0,1116.6,30.651633986928104,24.407843137254904
KRISHNA,2000,Kharif,Moong(Green Gram),25281,7003.0,1116.6,30.651633986928104,24.407843137254904
KRISHNA,2000,Kharif,Onion,11,154.0,1116.6,30.651633986928104,24.407843137254904
KRISHNA,2000,Kharif,Rice,281343,868787.0,1116.6,30.651633986928104,24.407843137254904
KRISHNA,2000,Kharif,Sesamum,3292,764.0,1116.6,30.651633986928104,24.407843137254904
KRISHNA,2000,Kharif,Sunflower,58,77.0,1116.6,30.651633986928104,24.407843137254904
KRISHNA,2000,Kharif,Urad,4526,267.0,1116.6,30.651633986928104,24.407843137254904
KRISHNA,2000,Rabi,Arhar/Tur,65,42.0,65.7,30.61315789473684,19.896052631578947
KRISHNA,2000,Rabi,Dry chillies,1987,4099.0,65.7,30.61315789473684,19.896052631578947
KRISHNA,2000,Rabi,Gram,4,10.0,65.7,30.61315789473684,19.896052631578947
KRISHNA,2000,Rabi,Groundnut,5937,14065.0,65.7,30.61315789473684,19.896052631578947
KRISHNA,2000,Rabi,Horse-gram,640,135.0,65.7,30.61315789473684,19.896052631578947
KRISHNA,2000,Rabi,Jowar,65,27.0,65.7,30.61315789473684,19.896052631578947
KRISHNA,2000,Rabi,Maize,3009,16200.0,65.7,30.61315789473684,19.896052631578947
KRISHNA,2000,Rabi,Moong(Green Gram),2748,1333.0,65.7,30.61315789473684,19.896052631578947
KRISHNA,2000,Rabi,Onion,51,897.0,65.7,30.61315789473684,19.896052631578947
KRISHNA,2000,Rabi,Other  Rabi pulses,1,0.0,65.7,30.61315789473684,19.896052631578947
KRISHNA,2000,Rabi,Rapeseed &Mustard,263,19.0,65.7,30.61315789473684,19.896052631578947
KRISHNA,2000,Rabi,Rice,112917,408308.0,65.7,30.61315789473684,19.896052631578947
KRISHNA,2000,Rabi,Sesamum,470,98.0,65.7,30.61315789473684,19.896052631578947
KRISHNA,2000,Rabi,Urad,99735,107614.0,65.7,30.61315789473684,19.896052631578947
KRISHNA,2001,Kharif,Arhar/Tur,7714,4922.0,660.0,31.71764705882353,25.35424836601307
KRISHNA,2001,Kharif,Cotton(lint),35374,77615.0,660.0,31.71764705882353,25.35424836601307
KRISHNA,2001,Kharif,Dry chillies,9791,34885.0,660.0,31.71764705882353,25.35424836601307
KRISHNA,2001,Kharif,Groundnut,1720,1369.0,660.0,31.71764705882353,25.35424836601307
KRISHNA,2001,Kharif,Jowar,123,70.0,660.0,31.71764705882353,25.35424836601307
KRISHNA,2001,Kharif,Maize,4512,12061.0,660.0,31.71764705882353,25.35424836601307
KRISHNA,2001,Kharif,Moong(Green Gram),18212,11656.0,660.0,31.71764705882353,25.35424836601307
KRISHNA,2001,Kharif,Onion,10,139.0,660.0,31.71764705882353,25.35424836601307
KRISHNA,2001,Kharif,Other Kharif pulses,389,232.0,660.0,31.71764705882353,25.35424836601307
KRISHNA,2001,Kharif,Rice,245114,714507.0,660.0,31.71764705882353,25.35424836601307
KRISHNA,2001,Kharif,Sesamum,1815,305.0,660.0,31.71764705882353,25.35424836601307
KRISHNA,2001,Kharif,Sunflower,34,38.0,660.0,31.71764705882353,25.35424836601307
KRISHNA,2001,Kharif,Urad,4446,1605.0,660.0,31.71764705882353,25.35424836601307
KRISHNA,2001,Rabi,Arhar/Tur,80,51.0,84.1,30.695364238410598,20.16158940397351
KRISHNA,2001,Rabi,Dry chillies,1417,2850.0,84.1,30.695364238410598,20.16158940397351
KRISHNA,2001,Rabi,Gram,30,56.0,84.1,30.695364238410598,20.16158940397351
KRISHNA,2001,Rabi,Groundnut,4757,10665.0,84.1,30.695364238410598,20.16158940397351
KRISHNA,2001,Rabi,Horse-gram,617,334.0,84.1,30.695364238410598,20.16158940397351
KRISHNA,2001,Rabi,Jowar,730,539.0,84.1,30.695364238410598,20.16158940397351
KRISHNA,2001,Rabi,Maize,2707,17522.0,84.1,30.695364238410598,20.16158940397351
KRISHNA,2001,Rabi,Moong(Green Gram),1947,648.0,84.1,30.695364238410598,20.16158940397351
KRISHNA,2001,Rabi,Onion,59,933.0,84.1,30.695364238410598,20.16158940397351
KRISHNA,2001,Rabi,Ragi,5,9.0,84.1,30.695364238410598,20.16158940397351
KRISHNA,2001,Rabi,Rapeseed &Mustard,89,23.0,84.1,30.695364238410598,20.16158940397351
KRISHNA,2001,Rabi,Rice,98472,358635.0,84.1,30.695364238410598,20.16158940397351
KRISHNA,2001,Rabi,Sesamum,187,47.0,84.1,30.695364238410598,20.16158940397351
KRISHNA,2001,Rabi,Urad,120196,114427.0,84.1,30.695364238410598,20.16158940397351
KRISHNA,2002,Kharif,Arhar/Tur,7425,3438.0,488.90000000000003,32.85228758169934,25.794117647058822
KRISHNA,2002,Kharif,Castor seed,17,4.0,488.90000000000003,32.85228758169934,25.794117647058822
KRISHNA,2002,Kharif,Cotton(lint),31367,57937.0,488.90000000000003,32.85228758169934,25.794117647058822
KRISHNA,2002,Kharif,Dry chillies,12584,31573.0,488.90000000000003,32.85228758169934,25.794117647058822
KRISHNA,2002,Kharif,Groundnut,985,977.0,488.90000000000003,32.85228758169934,25.794117647058822
KRISHNA,2002,Kharif,Jowar,81,27.0,488.90000000000003,32.85228758169934,25.794117647058822
KRISHNA,2002,Kharif,Maize,5834,5653.0,488.90000000000003,32.85228758169934,25.794117647058822
KRISHNA,2002,Kharif,Moong(Green Gram),15051,5072.0,488.90000000000003,32.85228758169934,25.794117647058822
KRISHNA,2002,Kharif,Onion,16,203.0,488.90000000000003,32.85228758169934,25.794117647058822
KRISHNA,2002,Kharif,Rice,243910,761243.0,488.90000000000003,32.85228758169934,25.794117647058822
KRISHNA,2002,Kharif,Sesamum,1395,134.0,488.90000000000003,32.85228758169934,25.794117647058822
KRISHNA,2002,Kharif,Sunflower,21,23.0,488.90000000000003,32.85228758169934,25.794117647058822
KRISHNA,2002,Kharif,Urad,4913,255.0,488.90000000000003,32.85228758169934,25.794117647058822
KRISHNA,2002,Rabi,Arhar/Tur,126,58.0,48.5,31.452317880794702,20.332450331125827
KRISHNA,2002,Rabi,Dry chillies,1000,1663.0,48.5,31.452317880794702,20.332450331125827
KRISHNA,2002,Rabi,Gram,48,63.0,48.5,31.452317880794702,20.332450331125827
KRISHNA,2002,Rabi,Groundnut,3447,6449.0,48.5,31.452317880794702,20.332450331125827
KRISHNA,2002,Rabi,Horse-gram,404,149.0,48.5,31.452317880794702,20.332450331125827
KRISHNA,2002,Rabi,Jowar,866,695.0,48.5,31.452317880794702,20.332450331125827
KRISHNA,2002,Rabi,Maize,4186,29002.0,48.5,31.452317880794702,20.332450331125827
KRISHNA,2002,Rabi,Moong(Green Gram),3956,3011.0,48.5,31.452317880794702,20.332450331125827
KRISHNA,2002,Rabi,Onion,107,1347.0,48.5,31.452317880794702,20.332450331125827
KRISHNA,2002,Rabi,other oilseeds,1458,1809.0,48.5,31.452317880794702,20.332450331125827
KRISHNA,2002,Rabi,Rapeseed &Mustard,965,89.0,48.5,31.452317880794702,20.332450331125827
KRISHNA,2002,Rabi,Rice,2185,5688.0,48.5,31.452317880794702,20.332450331125827
KRISHNA,2002,Rabi,Sesamum,303,55.0,48.5,31.452317880794702,20.332450331125827
KRISHNA,2002,Rabi,Urad,161327,145033.0,48.5,31.452317880794702,20.332450331125827
KRISHNA,2003,Kharif,Arhar/Tur,9632,6357.0,927.1,31.47777777777778,25.23986928104575
KRISHNA,2003,Kharif,Bajra,10,14.0,927.1,31.47777777777778,25.23986928104575
KRISHNA,2003,Kharif,Castor seed,18,8.0,927.1,31.47777777777778,25.23986928104575
KRISHNA,2003,Kharif,Cotton(lint),35436,104849.0,927.1,31.47777777777778,25.23986928104575
KRISHNA,2003,Kharif,Dry chillies,11962,36939.0,927.1,31.47777777777778,25.23986928104575
KRISHNA,2003,Kharif,Gram,2,4.0,927.1,31.47777777777778,25.23986928104575
KRISHNA,2003,Kharif,Groundnut,1023,1112.0,927.1,31.47777777777778,25.23986928104575
KRISHNA,2003,Kharif,Horse-gram,79,29.0,927.1,31.47777777777778,25.23986928104575
KRISHNA,2003,Kharif,Jowar,147,435.0,927.1,31.47777777777778,25.23986928104575
KRISHNA,2003,Kharif,Maize,6576,11284.0,927.1,31.47777777777778,25.23986928104575
KRISHNA,2003,Kharif,Moong(Green Gram),21446,12803.0,927.1,31.47777777777778,25.23986928104575
KRISHNA,2003,Kharif,Onion,7,102.0,927.1,31.47777777777778,25.23986928104575
KRISHNA,2003,Kharif,Rice,222367,526565.0,927.1,31.47777777777778,25.23986928104575
KRISHNA,2003,Kharif,Sesamum,3388,993.0,927.1,31.47777777777778,25.23986928104575
KRISHNA,2003,Kharif,Sunflower,511,600.0,927.1,31.47777777777778,25.23986928104575
